symbol,stock_name,signal_date,strategy_name,signal_level,market_cap_formatted,pe,pb,revenue_growth_yoy,profit_growth_yoy,peg_like_ratio,net_profit_positive_3y_latest,growth_positive,pe_lt_30,peg_like_lt_1,tech_notes,error_reason
833266,生物谷,2025-06-03,AdaptedMAPullbackStrategy,Daily,13.90亿,,1.53,-0.40,-2.59,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.5925275184485197).; PE计算失败：年度净利润无效或非正 (-74401000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.5925275184485197).; PE计算失败：年度净利润无效或非正 (-74401000.0).
833429,康比特,2025-06-03,AdaptedMAPullbackStrategy,Daily,37.92亿,42.46,4.43,0.26,0.10,4.39,是,是,否,否,,
833454,同心传动,2025-06-03,AdaptedMAPullbackStrategy,Daily,17.71亿,77.31,5.47,0.39,1.05,0.74,是,是,否,是,,
833580,科创新材,2025-06-03,AdaptedMAPullbackStrategy,Daily,11.60亿,122.09,3.49,-0.08,-0.49,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).; PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).
836149,旭杰科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,11.40亿,,6.75,-0.54,-0.14,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14081948202551217).; PE计算失败：年度净利润无效或非正 (-30172100.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14081948202551217).; PE计算失败：年度净利润无效或非正 (-30172100.0).
836247,华密新材,2025-06-03,AdaptedMAPullbackStrategy,Daily,32.51亿,84.03,7.02,0.06,-0.11,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.11191930217458809).; PEG近似值计算失败：利润增长率无效或非正 (-0.11191930217458809).
836419,万德股份,2025-06-03,AdaptedMAPullbackStrategy,Daily,12.64亿,41.26,2.46,-0.30,-0.48,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.4788564217066304).; PEG近似值计算失败：利润增长率无效或非正 (-0.4788564217066304).
837242,建邦科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,23.10亿,21.59,3.70,0.22,0.50,0.43,是,是,是,是,,
838163,方大新材,2025-06-03,AdaptedMAPullbackStrategy,Daily,22.68亿,50.70,4.75,0.45,-0.13,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.13240617680101613).; PEG近似值计算失败：利润增长率无效或非正 (-0.13240617680101613).
839792,东和新材,2025-06-03,AdaptedMAPullbackStrategy,Daily,21.14亿,40.56,2.11,-0.12,0.15,2.78,是,否,否,否,,
839946,华阳变速,2025-06-03,AdaptedMAPullbackStrategy,Daily,13.08亿,,5.79,0.09,1.61,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16306700.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-16306700.0).
870656,海昇药业,2025-06-03,AdaptedMAPullbackStrategy,Daily,19.84亿,39.09,2.98,0.00,-0.21,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).; PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).
871263,莱赛激光,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,22.71亿,,6.53,0.25,-0.88,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8841709647754988).; PE计算失败：年度净利润无效或非正 (-8518100.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8841709647754988).; PE计算失败：年度净利润无效或非正 (-8518100.0).
871694,中裕科技,2025-06-03,AdaptedMAPullbackStrategy,Daily,26.14亿,24.90,3.06,0.48,1.20,0.21,是,是,是,是,,
872931,无锡鼎邦,2025-06-03,AdaptedMAPullbackStrategy,Daily,16.30亿,41.61,4.07,-0.19,-0.20,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.20004047646582634).; PEG近似值计算失败：利润增长率无效或非正 (-0.20004047646582634).
873527,夜光明,2025-06-03,RefactoredMultiLevelCrossStrategy,Daily,11.90亿,51.40,3.07,0.07,0.57,0.91,是,是,否,是,,
920819,颖泰生物,2025-06-03,AdaptedMAPullbackStrategy,Daily,54.06亿,,1.07,0.01,1.08,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-587000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-587000000.0).
