symbol,stock_name,signal_date,strategy_name,signal_level,market_cap_formatted,pe,pb,revenue_growth_yoy,profit_growth_yoy,peg_like_ratio,net_profit_positive_3y_latest,growth_positive,pe_lt_30,peg_like_lt_1,tech_notes,error_reason
688443,智翔金泰,2025-06-09,AdaptedMAPullbackStrategy,Daily,112.75亿,,5.63,3183.03,0.26,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-797000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-797000000.0).
688499,利元亨,2025-06-09,ChanBreakoutStrategyV8,Daily,54.30亿,,2.43,-0.06,1.07,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1044000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1044000000.0).
688553,汇宇制药,2025-06-09,ChanBreakoutStrategyV8,Daily,73.96亿,22.76,1.87,-0.02,-1.55,,否,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.5518682743308518).; PEG近似值计算失败：利润增长率无效或非正 (-1.5518682743308518).
688580,伟思医疗,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,45.93亿,45.03,2.76,0.09,0.53,0.85,是,是,否,是,,
688602,康鹏科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,45.19亿,,1.61,0.44,0.60,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49531600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49531600.0).
688638,誉辰智能,2025-06-09,ChanBreakoutStrategyV8,Daily,18.65亿,,2.03,-0.27,-1.50,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5038586648037375).; PE计算失败：年度净利润无效或非正 (-128000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5038586648037375).; PE计算失败：年度净利润无效或非正 (-128000000.0).
688665,四方光电,2025-06-09,AdaptedMAPullbackStrategy,Daily,43.03亿,38.08,4.04,0.51,0.65,0.59,是,是,否,是,,
688667,菱电电控,2025-06-09,AdaptedMAPullbackStrategy,Daily,28.39亿,178.06,1.73,0.22,45.21,0.04,是,是,否,是,,
688772,珠海冠宇,2025-06-09,RefactoredMultiLevelCrossStrategy,Daily,156.23亿,36.33,2.11,-0.02,-3.37,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-3.3709172393785702).; PEG近似值计算失败：利润增长率无效或非正 (-3.3709172393785702).
688776,国光电气,2025-06-09,AdaptedMAPullbackStrategy,Daily,124.86亿,265.37,6.74,-0.34,-0.93,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.9264598128244752).; PEG近似值计算失败：利润增长率无效或非正 (-0.9264598128244752).
430300,辰光医疗,2025-06-09,AdaptedMAPullbackStrategy,Daily,17.89亿,,8.17,0.20,0.05,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-60898600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-60898600.0).
430425,乐创技术,2025-06-09,AdaptedMAPullbackStrategy,Daily,16.85亿,99.82,6.63,0.20,0.82,1.21,是,是,否,否,,
430478,峆一药业,2025-06-09,AdaptedMAPullbackStrategy,Daily,18.22亿,36.69,3.62,0.15,0.54,0.67,是,是,否,是,,
831195,三祥科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,16.95亿,26.30,2.23,0.22,3.21,0.08,是,是,是,是,,
831370,新安洁,2025-06-09,AdaptedMAPullbackStrategy,Daily,14.64亿,,2.28,-0.10,-3.83,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.8266305249764896).; PE计算失败：年度净利润无效或非正 (-53433900.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.8266305249764896).; PE计算失败：年度净利润无效或非正 (-53433900.0).
831768,拾比佰,2025-06-09,AdaptedMAPullbackStrategy,Daily,12.81亿,,1.93,0.19,3.22,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-3675000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-3675000.0).
831834,三维股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,14.54亿,42.78,4.91,0.21,0.61,0.70,是,是,否,是,,
832225,利通科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,26.02亿,24.32,3.67,0.23,0.86,0.28,是,是,是,是,,
832885,星辰科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,32.25亿,200.65,8.33,0.32,0.18,10.88,是,是,否,否,,
832982,锦波生物,2025-06-09,AdaptedMAPullbackStrategy,Daily,434.49亿,59.36,25.50,0.62,0.67,0.88,是,是,否,是,,
833171,国航远洋,2025-06-09,AdaptedMAPullbackStrategy,Daily,55.65亿,245.56,4.14,-0.11,-1.97,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.967038545910373).; PEG近似值计算失败：利润增长率无效或非正 (-1.967038545910373).
833454,同心传动,2025-06-09,AdaptedMAPullbackStrategy,Daily,17.59亿,76.81,5.43,0.39,1.05,0.73,是,是,否,是,,
833580,科创新材,2025-06-09,AdaptedMAPullbackStrategy,Daily,11.96亿,125.89,3.60,-0.08,-0.49,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).; PEG近似值计算失败：利润增长率无效或非正 (-0.48890606529053376).
833943,优机股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,25.25亿,32.40,4.03,0.21,1.00,0.32,是,是,否,是,,
836077,吉林碳谷,2025-06-09,AdaptedMAPullbackStrategy,Daily,86.39亿,92.03,3.49,0.20,0.17,5.31,是,是,否,否,,
836149,旭杰科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,11.72亿,,6.93,-0.54,-0.14,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14081948202551217).; PE计算失败：年度净利润无效或非正 (-30172100.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14081948202551217).; PE计算失败：年度净利润无效或非正 (-30172100.0).
837006,晟楠科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,31.80亿,,9.88,0.29,2.11,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9797600.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9797600.0).
837023,芭薇股份,2025-06-09,AdaptedMAPullbackStrategy,Daily,23.91亿,52.69,5.85,0.40,0.09,5.98,是,是,否,否,,
838262,太湖雪,2025-06-09,AdaptedMAPullbackStrategy,Daily,18.58亿,66.22,5.68,0.06,0.09,7.03,是,是,否,否,,
838275,驱动力,2025-06-09,AdaptedMAPullbackStrategy,Daily,17.98亿,128.63,7.52,-0.11,-0.67,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.674464).; PEG近似值计算失败：利润增长率无效或非正 (-0.674464).
839792,东和新材,2025-06-09,AdaptedMAPullbackStrategy,Daily,21.80亿,41.83,2.17,-0.12,0.15,2.87,是,否,否,否,,
870656,海昇药业,2025-06-09,AdaptedMAPullbackStrategy,Daily,15.73亿,30.99,2.36,0.00,-0.21,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).; PEG近似值计算失败：利润增长率无效或非正 (-0.20906000238578074).
871642,通易航天,2025-06-09,AdaptedMAPullbackStrategy,Daily,19.85亿,,8.01,0.14,0.80,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1584800.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1584800.0).
871694,中裕科技,2025-06-09,AdaptedMAPullbackStrategy,Daily,25.76亿,24.53,3.01,0.48,1.20,0.20,是,是,是,是,,
872931,无锡鼎邦,2025-06-09,AdaptedMAPullbackStrategy,Daily,16.61亿,42.40,4.15,-0.19,-0.20,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.20004047646582634).; PEG近似值计算失败：利润增长率无效或非正 (-0.20004047646582634).
